ID	Cuisine	Ingredients
19580	cajun_creole	green_onions creole_seasoning large_shrimp olive_oil whipping_cream lemon_juice cooked_rice ground_red_pepper garlic_cloves ground_black_pepper salt fresh_parsley
14840	southern_us	cider_vinegar maple_syrup collard_greens low_sodium_chicken_broth pepper oil turkey_legs garlic_cloves
39263	british	pepper caster salad_leaves scallops garden_peas salt mint mild_olive_oil white_wine_vinegar maldon_sea_salt bacon_rind unsalted_butter runny_honey
25399	italian	grated_parmesan_cheese fettucine all-purpose_flour butter milk frozen_broccoli
10686	spanish	dijon_mustard fresh_lemon_juice extra-virgin_olive_oil vegetable_oil large_egg_yolks garlic_cloves
8174	southern_us	vegetable_oil all-purpose_flour eggs buttermilk white_sugar butter cornmeal baking_soda salt
20095	indian	tomatoes curry_powder green_chilies ground_turmeric fresh_curry_leaves salt onions coconut_oil chili_powder coconut_milk ground_cumin garlic_paste coriander_powder mustard_seeds fish
37194	mexican	pepper vegetable_oil green_chilies chuck whole_peeled_tomatoes salt serrano_chile water cilantro beer flour yellow_onion cumin
20364	greek	eggs pepper coarse_salt purple_onion feta_cheese_crumbles couscous boiling_water pinenuts roasted_red_peppers red_pepper_flakes yellow_onion greek_yogurt ground_beef black_pepper olive_oil baby_spinach salt cucumber dill_weed dried_oregano nutmeg kosher_salt grated_parmesan_cheese garlic lemon_juice sour_cream fresh_parsley
18219	southern_us	honey flour dark_brown_sugar unsalted_butter buttermilk baking_soda baking_powder stone-ground_cornmeal large_eggs fine_sea_salt
11268	italian	baby_spinach_leaves large_eggs crushed_red_pepper nonfat_ricotta_cheese large_egg_whites mushrooms salt black_pepper cooking_spray purple_onion plum_tomatoes fresh_basil olive_oil balsamic_vinegar garlic_cloves
25836	chinese	fresh_ginger chopped_cilantro_fresh kosher_salt scallions chicken_legs low_sodium_chicken_broth long_grain_white_rice water ground_white_pepper
16502	french	dried_thyme leeks rib chicken_broth finely_chopped_onion baking_potatoes saffron_threads unsalted_butter dry_white_wine bay_leaf water half_&_half carrots
24891	russian	red_wine_vinegar orange_peel orange_juice sugar beets butter
36973	jamaican	pork_baby_back_ribs spiced_rum jerk_seasoning bbq_sauce
31804	korean	chile_powder coarse_salt scallions sugar ginger shrimp fish_sauce napa_cabbage carrots soy_sauce garlic
38507	mexican	whipping_cream water mexican_chocolate
30304	italian	tomatoes salt ground_black_pepper fresh_parsley shells large_shrimp olive_oil lemon_juice
21100	french	pearl_onions trout_fillet plum_tomatoes green_olives ground_black_pepper salt olive_oil garlic capers dry_white_wine chopped_parsley
36525	italian	grated_parmesan_cheese salt vegetable_oil_cooking_spray chicken_breasts reduced-fat_cheese egg_whites all-purpose_flour pepper cornflake_cereal italian_seasoning
34898	indian	lime garlic onions kosher_salt basil_leaves shrimp honey hot_sauce basmati_rice curry_powder butter coconut_milk
49592	mexican	cider_vinegar butter pork_shoulder cayenne cracked_black_pepper dried_oregano frozen_orange_juice_concentrate cherries achiote_paste sliced_green_onions garlic_powder sea_salt chopped_cilantro_fresh
18165	vietnamese	fish_sauce mustard_greens canola_oil water yellow_onion black_pepper salt fresh_ginger tilapia
21632	mexican	chorizo balsamic_vinegar dried_oregano sun-dried_tomatoes grated_jack_cheese olive_oil poblano_chilies pinenuts flour_tortillas garlic_cloves
8	french	whole_milk fine_sea_salt vanilla_sugar lemon hazelnuts baking_powder all-purpose_flour large_eggs extra-virgin_olive_oil
21462	cajun_creole	garlic_juice hot_sauce juice worcestershire_sauce beer ground_black_pepper turkey peanut_oil butter cayenne_pepper
31	mexican	vidalia_onion chopped_green_bell_pepper fresh_lemon_juice fresh_lima_beans olive_oil salt poblano_chiles corn_kernels cilantro_sprigs red_bell_pepper grape_tomatoes ground_black_pepper garlic_cloves chopped_cilantro_fresh
22063	mexican	lime_juice chicken_breast_halves tequila olive_oil salt shredded_Monterey_Jack_cheese refried_beans crusty_sandwich_rolls chopped_cilantro_fresh avocado poblano_peppers salsa
32767	mexican	black_beans chili_powder purple_onion fresh_cilantro red_pepper tilapia_fillets red_pepper_flakes cumin cooked_rice corn garlic
13467	italian	eggs crushed_tomatoes bay_leaves salt tomato_paste romano_cheese olive_oil garlic onions ground_cinnamon pepper beef_brisket dry_pasta dried_parsley white_bread pork dried_basil red_wine sweet_italian_sausage
31611	korean	seasoning pepper sesame_oil onions sugar honey oyster_mushrooms sirloin water apples kiwi soy_sauce green_onions garlic_cloves
35374	mexican	granulated_sugar butter all-purpose_flour ground_cinnamon baking_powder mexican_chocolate firmly_packed_brown_sugar almond_extract salt large_eggs vanilla unsweetened_chocolate
27290	korean	marinade fat toasted_sesame_oil cooked_rice salt green_beans sliced_green_onions fat-trimmed_beef_flank_steak carrots toasted_sesame_seeds sugar rice_vinegar salad_oil
34468	italian	grated_lemon_zest prosecco fresh_lemon_juice sugar fresh_raspberries
8315	italian	prosciutto arugula bread_dough gruyere_cheese fresh_parsley
47186	mexican	tomatoes kosher_salt vegetable_oil fresh_lime_juice jack_cheese large_eggs garlic_cloves white_onion flour poblano_chiles chiles finely_chopped_onion salsa chopped_cilantro
36480	mexican	cooked_turkey jalapeno_chilies leftover_gravy pepper self_rising_flour salt dried_parsley mashed_potatoes turkey_broth stuffing onions shredded_cheddar_cheese flour_tortillas juice
4950	italian	olive_oil vegetable_broth carrots water bacon_slices garlic_cloves sage_leaves ground_black_pepper salt baby_lima_beans bay_leaves chopped_onion
40191	southern_us	eggs buttermilk shortening white_cornmeal
7600	japanese	soy_sauce vegetable_oil corn_starch mustard firm_silken_tofu cilantro_leaves toasted_sesame_oil chili_paste garlic chinkiang_vinegar brown_sugar Shaoxing_wine scallions japanese_eggplants
25519	mexican	fresca lime_wedges salt pepper relish slaw vegetable_oil white_corn_tortillas tilapia_fillets purple_onion
19639	italian	whipped_cream hot_cocoa_mix brewed_coffee fat_free_milk unsweetened_cocoa_powder
23189	italian	olive_oil abbamele wild_mushrooms kosher_salt dry_white_wine chopped_walnuts fat_free_less_sodium_chicken_broth chopped_fresh_chives goat_cheese water shallots fregola
32348	italian	olive_oil flat_leaf_parsley haricots_verts anchovy_fillets savoy_cabbage grated_parmesan_cheese spaghetti capers garlic_cloves
2650	southern_us	white_bread fat_free_milk light_mayonnaise hot_sauce large_egg_whites chopped_fresh_chives bacon_slices olive_oil lettuce_leaves salt yellow_corn_meal ground_black_pepper green_tomatoes fresh_lemon_juice
16696	mexican	olive_oil chile_pepper ground_cumin white_hominy onions sliced_black_olives garlic chicken_broth boneless_skinless_chicken_breasts dried_oregano
23068	italian	arborio_rice mushroom_caps bacon_slices fat_free_less_sodium_chicken_broth shallots fresh_parsley black_pepper cooked_chicken salt fresh_parmesan_cheese butter pinot_grigio
9812	brazilian	olive_oil low_sodium_chicken_broth cilantro_leaves chile_powder fresh_thyme chile_pepper sweet_paprika sablefish brown_rice yellow_onion low-fat_coconut_milk roma_tomatoes garlic fresh_lime_juice
471	italian	fresh_sage cannellini_beans onions prosciutto carrots parmesan_cheese extra-virgin_olive_oil celery_ribs grated_parmesan_cheese low_salt_chicken_broth
9415	italian	vanilla_extract white_sugar baking_powder margarine liquid_egg_substitute chocolate_candy_bars olive_oil all-purpose_flour unsweetened_cocoa_powder
4350	italian	white_bread shredded_mozzarella_cheese unsalted_butter garlic_powder dried_oregano marinara_sauce
8871	thai	sugar green_onions garlic_cloves pork_tenderloin salt dry_roasted_peanuts pineapple serrano_chile fish_sauce cooking_spray cilantro_leaves
35487	thai	crusty_bread lemongrass skinless_chicken_breasts coriander chicken_stock red_chili_peppers sweet_potatoes garlic_cloves sugar olive_oil coconut_cream fish_sauce lime_juice ginger curry_paste
14918	chinese	low_sodium_soy_sauce egg_noodles red_pepper msg chicken_breasts yellow_onion gai_lan green_onions salt olive_oil sesame_oil carrots
47029	brazilian	eggs grating_cheese milk tapioca_flour salt olive_oil
30081	mexican	olive_oil whole_wheat_tortillas veggies part-skim_mozzarella_cheese
23621	indian	fennel_seeds garlic onions fresh_ginger cumin_seed fresh_chile lite_coconut_milk salt chopped_cilantro_fresh asparagus chicken_fingers canola_oil
3109	british	dark_molasses butter dark_brown_sugar superfine_sugar vanilla boiling_water pitted_date double_cream golden_syrup eggs baking_soda self-rising_cake_flour
5451	thai	minced_garlic lettuce_leaves ground_pork chile_paste sesame_oil firm_tofu soy_sauce hoisin_sauce vegetable_oil carrots water green_onions white_rice
49566	jamaican	pigeon_peas thyme chicken_stock long-grain_rice onions pepper garlic_cloves butter coconut_milk
265	japanese	water nori avocado rice_vinegar salt sushi_rice cucumber
28255	chinese	fresh_ginger brown_rice ground_pork carrots hoisin_sauce napa_cabbage cilantro_leaves shiitake sesame_oil garlic canola_oil soy_sauce green_onions red_pepper_flakes rice_vinegar
16140	french	fat_free_less_sodium_chicken_broth salt romano_cheese baking_potatoes garlic_cloves cooking_spray chopped_onion black_pepper bacon_slices
18452	indian	chili_powder rice_flour ground_cumin water salt chutney paneer gram_flour soda oil chaat_masala
407	italian	mozzarella_cheese cooked_rice eggs olive_oil bread_crumbs
16617	spanish	salt large_garlic_cloves extra-virgin_olive_oil red_wine_vinegar whole_snapper
49558	chinese	brown_sugar ground_nutmeg boneless_skinless_chicken_breasts salt peanut_oil ground_ginger black_pepper hoisin_sauce red_pepper cayenne_pepper toasted_sesame_oil cold_water soy_sauce chili_paste rice_wine rice_vinegar corn_starch eggs minced_garlic flour button_mushrooms orange_juice snow_peas
43304	russian	sauerkraut parsley sour_cream black_peppercorns potatoes dill pork bay_leaves carrots beef garlic onions
28636	italian	pepper white_wine_vinegar ham cherry_tomatoes purple_onion banana_peppers mozzarella_cheese black_olives garlic_cloves dried_oregano olive_oil salt lemon_juice
18911	italian	ground_cinnamon honey raisins toasted_walnuts orange dark_rum salt dried_fig eggs unsalted_butter vanilla_extract white_sugar milk baking_powder all-purpose_flour
32499	mexican	lime_juice salt bay_leaf cumin boneless_beef_roast Mexican_beer beef_broth garlic_salt tomato_paste chili_powder cilantro_leaves chipotle_peppers pepper garlic sauce dried_oregano
10216	mexican	enchilada_sauce black_beans ground_beef Old_El_Paso_Flour_Tortillas cheese
14654	vietnamese	fresh_ginger ground_pork oyster_sauce spring_roll_wrappers spring_onions salt cabbage flour garlic carrots soy_sauce vegetable_oil freshly_ground_pepper
49068	southern_us	pepper spicy_brown_mustard boneless_chicken_breast_halves peach_preserves dried_thyme salt melted_butter balsamic_vinegar
42535	moroccan	pepper lamb_loin_chops salt fat
47932	italian	egg_substitute chicken_breast_halves pasta_sauce part-skim_mozzarella_cheese spaghetti olive_oil fresh_parsley seasoned_bread_crumbs grated_parmesan_cheese
25006	japanese	sesame low_sodium_chicken_broth yellow_onion canola_oil boneless_pork_shoulder kosher_salt green_onions garlic_cloves cremini_mushrooms leeks soft-boiled_egg low_sodium_soy_sauce fresh_ginger ramen_noodles Equal_Sweetener
14844	russian	cottage_cheese lemon_rind eggs cinnamon sour_cream flour lemon_juice sugar salt
23048	italian	chopped_parsley grated_parmesan_cheese unsalted_butter gnocchi chopped_fresh_chives
16450	russian	ground_black_pepper salt bay_leaves dark_brown_sugar clove apple_cider fresh_ham dijon_mustard beer
27692	mexican	clove pasilla_chiles almonds tomatillos pumpkin_seeds corn_tortillas anise_seed salt_and_ground_black_pepper seeds white_rice cinnamon_sticks chicken_pieces black_peppercorns coriander_seeds vegetable_oil mexican_chocolate ancho_chile_pepper chicken_broth sesame_seeds mulato_chiles raisins garlic_cloves french_rolls
3569	italian	dijon_mustard ground_white_pepper soft_goat's_cheese ricotta_cheese truffle_oil hazelnuts salt
6898	italian	unsalted_butter all-purpose_flour capers vegetable_oil dry_white_wine flat_leaf_parsley veal_scallopini lemon
36215	japanese	sesame_seeds spinach sesame_oil mirin soy_sauce
49234	indian	clove boneless_chicken_skinless_thigh minced_ginger poppy_seeds blanched_almonds ground_turmeric black_peppercorns kosher_salt cinnamon raw_cashews bay_leaf fennel_seeds plain_yogurt rose_petals paprika fresh_lemon_juice canola_oil green_cardamom_pods cooked_rice minced_garlic heavy_cream yellow_onion serrano_chile
41101	chinese	warm_water gluten_free_all_purpose_flour tapioca_starch eggs xanthan_gum
10378	cajun_creole	sugar ground_nutmeg lemon cream_cheese greens warm_water flour vanilla lemon_juice dough cream egg_yolks salt confectioners_sugar melted_butter milk cake icing yeast
37627	italian	shredded_mozzarella_cheese water spaghetti pasta elbow_macaroni diced_tomatoes
30532	italian	bread_flour bread_yeast warm_water salt
14287	chinese	chicken_broth fresh_mushrooms soy_sauce corn_starch green_onions beansprouts eggs peanut_oil
26105	italian	olive_oil red_potato vegan_parmesan_cheese garlic fresh_chives dried_oregano
17073	italian	saffron_threads minced_garlic ground_black_pepper chopped_onion fat_free_less_sodium_chicken_broth fresh_parmesan_cheese crushed_red_pepper plum_tomatoes arborio_rice olive_oil dry_white_wine flat_leaf_parsley cremini_mushrooms sea_scallops butter medium_shrimp
10736	southern_us	peaches brown_sugar old-fashioned_oats ground_cinnamon granulated_sugar biscuit_baking_mix
17441	italian	ahi french_bread olive_oil onions capers ground_black_pepper kosher_salt fresh_lemon_juice
17559	mexican	chopped_cilantro_fresh whole_cranberry_sauce ground_cinnamon hot_sauce
41076	moroccan	milk walnuts sugar flour powdered_sugar unsalted_butter rose_water cinnamon
46122	chinese	cooking_oil corn_starch red_chili_peppers salt lotus_roots light_soy_sauce green_chilies eggs garlic ginger_root
8825	mexican	tomatoes garlic_powder chili_powder dried_minced_onion taco_shells condiments cayenne_pepper dried_oregano tomato_sauce guacamole salsa ground_beef lettuce refried_beans colby_jack_cheese corn_starch ground_cumin
6578	indian	boneless_chicken_skinless_thigh curry_powder unsalted_cashews cilantro onions chicken_broth minced_garlic yoghurt diced_tomatoes cinnamon_sticks tomato_paste cream cayenne butter salt fennel_seeds black_pepper fresh_ginger seeds white_wine_vinegar
315	italian	golden_brown_sugar anjou_pears all_purpose_unbleached_flour fresh_lemon_juice granny_smith_apples crystallized_ginger ice_water salt honey unsalted_butter vegetable_shortening chinese_five-spice_powder sugar whole_wheat_flour large_eggs whipping_cream
10965	irish	ground_black_pepper arrowroot_powder carrots cremini_mushrooms dried_sage extra-virgin_olive_oil dried_parsley green_cabbage sweet_potatoes sea_salt onions dried_thyme lamb_stew_meat garlic chicken
18873	italian	parmigiano-reggiano_cheese water truffle_oil salt onions fat_free_less_sodium_chicken_broth large_egg_yolks chopped_fresh_thyme garlic_cloves tomato_paste kosher_salt ground_black_pepper extra-virgin_olive_oil flat_leaf_parsley cremini_mushrooms olive_oil mushrooms all-purpose_flour
40128	chinese	sugar vinegar ground_pork minced_ginger szechwan_peppercorns salt red_chili_peppers green_onions garlic stock yardlong_beans vegetable_oil
22634	korean	water grated_lemon_zest jalapeno_chilies soy_sauce dark_brown_sugar
17405	chinese	ground_black_pepper garlic bok_choy soy_sauce cooking_oil firm_tofu spinach radishes salt snow_peas fresh_ginger sesame_oil lemon_juice
203	brazilian	coconut_milk frozen_banana pure_acai_puree almond_butter
31766	french	olive_oil green_onions frozen_pastry_puff_sheets sea_salt large_eggs fresh_thyme_leaves soft_goat's_cheese leeks freshly_ground_pepper
24047	italian	olive_oil lean_ground_beef fresh_oregano sausage_links whole_peeled_tomatoes salt spaghetti tomato_sauce ground_black_pepper garlic bay_leaf dried_basil grated_parmesan_cheese yellow_onion
2033	mexican	pork_tenderloin salt corn_tortillas monterey_jack brown_sugar ground_red_pepper chopped_onion serrano_chile plantains lower_sodium_chicken_broth cooking_spray cilantro_leaves fresh_lime_juice canola_oil black_beans tomatillos garlic_cloves dried_oregano ground_cumin
3254	french	blackberries chambord champagne
31933	italian	olive_oil garlic italian_seasoning pepper dry_red_wine onions tomato_sauce mushrooms sweet_italian_sausage pork_chops salt
23547	french	baguette radishes dijon_mustard soft_fresh_goat_cheese olive_oil shallots sherry_vinegar curly_endive
31004	southern_us	kosher_salt sweet_potatoes ground_ginger unsalted_butter light_brown_sugar water cracked_black_pepper ground_cinnamon granulated_sugar
25069	southern_us	chicken_broth butter ground_nutmeg all-purpose_flour country_ham whipping_cream frozen_chopped_spinach grated_parmesan_cheese freshly_ground_pepper
30148	mexican	flour_tortillas Campbell's_Condensed_Cream_of_Chicken_Soup cooked_chicken sour_cream green_onions Pace_Picante_Sauce tomatoes chili_powder shredded_Monterey_Jack_cheese
41007	italian	rosemary mascarpone freshly_ground_pepper sugar honey extra-virgin_olive_oil nectarines peasant_bread sweet_cherries salt orange_zest lavender_buds apricot_halves fresh_lemon_juice
46192	italian	tomatoes salt onions extra-virgin_olive_oil
5984	italian	white_onion diced_tomatoes_in_juice zucchini olive_oil italian_seasoning sugar salt
46512	french	crème_fraîche plums sugar
17313	jamaican	curry_powder cooking_oil tomato_ketchup red_potato hot_pepper_sauce garlic onions stewing_beef onion_powder red_bell_pepper black_pepper fresh_thyme salt boiling_water
34568	mexican	string_beans olive_oil white_rice chopped_parsley dried_oregano chicken_stock black_pepper fresh_peas carrots onions tomato_sauce cayenne salt ground_beef eggs pepper large_garlic_cloves fresh_mint chopped_cilantro_fresh
6209	italian	pinenuts scallions asparagus cherry_tomatoes italian_salad_dressing short_pasta shredded_parmesan_cheese
14814	mexican	guacamole cashew_nuts black_beans hot_sauce purple_onion chunky_salsa jalapeno_chilies tortilla_chips
15018	japanese	soy_sauce fresh_ginger_root rice_vinegar white_sugar minced_garlic minced_onion lemon_juice ketchup ground_black_pepper peanut_oil water salt celery
601	french	turbinado apricot_preserves pie_dough sugar frozen_blueberries peaches
32371	italian	large_garlic_cloves ground_black_pepper arugula parmesan_cheese extra-virgin_olive_oil lemon_wedge porterhouse_steaks
37370	italian	black_pepper cannellini_beans red_bell_pepper spinach part-skim_mozzarella_cheese salt onions olive_oil diced_tomatoes celery rosemary_sprigs zucchini garlic_cloves dried_oregano
9591	mexican	black_beans guacamole salsa olive_oil grating_cheese sour_cream fresh_coriander green_onions cream_cheese tomatoes flour_tortillas bacon
26324	mexican	green_chile whole_wheat_tortillas ground_beef minced_garlic black_olives shredded_cheddar_cheese diced_tomatoes onions refried_beans red_enchilada_sauce
27835	french	dried_basil dijon_mustard dried_tarragon_leaves honey salt dried_thyme vegetable_oil white_wine ground_black_pepper boneless_skinless_chicken_breast_halves
25811	mexican	purple_onion mango black_pepper lemon_juice strawberries sea_salt fresh_basil_leaves
34401	indian	salt cashew_nuts gooseberries mustard_seeds ground_turmeric fresh_curry_leaves oil basmati_rice urad_dal dried_chile asafetida
38032	italian	ground_cinnamon 1%_low-fat_milk saffron_threads golden_raisins cinnamon_sticks sugar salt arborio_rice vanilla_extract
43149	mexican	jalapeno_chilies salt shiitake whole_wheat_tortillas mushroom_caps purple_onion fontina_cheese cooking_spray
22394	cajun_creole	black_pepper sea_salt cajun_seasoning salmon_fillets fiber_one
43839	indian	unsalted_butter fresh_lemon_juice salmon_fillets large_eggs long_grain_white_rice parsley_leaves onions water salt
1889	southern_us	sugar vanilla_cream egg_whites bananas vanilla_wafers butter
30741	moroccan	green_tea sugar mint_leaves
7795	chinese	brown_sugar chicken_breasts garlic_cloves lettuce pepper salt cashew_nuts soy_sauce sesame_oil onions ground_ginger ground_red_pepper rice_vinegar canola_oil
4548	thai	low_sodium_soy_sauce cooking_spray fresh_lime_juice fresh_ginger crushed_red_pepper lime_rind boneless_skinless_chicken_breasts light_brown_sugar reduced_fat_creamy_peanut_butter garlic_cloves
6874	mexican	garlic_powder taco_toppings onion_powder ground_cumin chili_powder rotel_tomatoes taco_shells flat_iron_steaks
39658	vietnamese	avocado lime_juice bell_pepper cilantro cucumber almond_butter roasted_sesame_seeds wheat orange_juice rice_paper mint minced_ginger lettuce_leaves rice_vermicelli chopped_garlic water honey basil carrots
21896	russian	mayonaise salt turkey_hot_dogs green_onions potatoes dill_pickles eggs peas
23775	italian	sausage_casings broccolini red_pepper_flakes onions pasta white_wine salted_butter fresh_lemon_juice black_pepper olive_oil garlic chicken_stock kosher_salt fresh_parmesan_cheese flat_leaf_parsley
16660	mexican	salt pepper tripe white_hominy onions chili_powder
24807	mexican	mild_olive_oil grape_tomatoes chopped_cilantro green_chile corn_tortillas cheddar_cheese cumin
15410	greek	salt parsley lemon_juice tahini chickpeas garlic
25400	italian	butter unsweetened_cocoa_powder coffee_granules all-purpose_flour half_&_half confectioners_sugar vanilla_extract
20957	moroccan	baguette ground_black_pepper chopped_fresh_thyme garlic_cloves fresh_parsley plain_low-fat_yogurt sweet_onion harissa salt smoked_paprika ground_cumin pitted_kalamata_olives olive_oil balsamic_vinegar ground_coriander red_bell_pepper water cooking_spray vegetable_broth fresh_lemon_juice plum_tomatoes
44513	italian	minced_garlic diced_tomatoes lemon_rind baby_portobello_mushrooms cooking_spray purple_onion olive_oil basil diced_celery grated_parmesan_cheese crushed_red_pepper carrots
4995	french	unsalted_butter chanterelle haricots_verts potatoes pearl_onions chopped_fresh_chives fresh_peas
15860	chinese	sugar baking_soda ginger onions white_pepper rice_wine oyster_sauce soy_sauce boneless_skinless_chicken_breasts salt cashew_nuts green_bell_pepper water sesame_oil corn_starch
27077	indian	clove cinnamon ground_coriander ground_cumin fresh_ginger_root salt chopped_cilantro_fresh garbanzo_beans garlic onions vegetable_oil cayenne_pepper ground_turmeric
4734	japanese	sushi_rice
1972	mexican	pepper dried_pinto_beans chopped_cilantro lime_zest vegetable_oil salt cold_water queso_fresco fresh_lime_juice jalapeno_chilies garlic onions
27995	mexican	ground_chipotle_chile_pepper salsa_verde butter peanut_oil ground_cumin lime guacamole chees_fresco_queso corn_tortillas kosher_salt ground_black_pepper paprika sour_cream garlic_powder chili_powder cayenne_pepper chicken
40555	mexican	all-purpose_flour jalapeno_chilies chopped_cilantro_fresh blue_corn_tortilla_chips monterey_jack beer
25506	spanish	olive_oil garlic onions pepper diced_tomatoes shrimp chorizo paprika veget_soup_mix low_sodium_chicken_broth long-grain_rice frozen_peas
45401	southern_us	granulated_sugar butter cornmeal firmly_packed_brown_sugar bourbon_whiskey salt large_eggs vanilla_extract chocolate_morsels dark_corn_syrup refrigerated_piecrusts chopped_pecans
37768	southern_us	sweet_onion all-purpose_flour white_vinegar egg_whites ground_black_pepper oil milk salt
36697	southern_us	white_peaches butter salt whole_milk vanilla water heavy_cream sugar bourbon_whiskey whipping_cream
7840	mexican	white_bread pasilla_chiles mulato_chiles mexican_chocolate ancho_chile_pepper clove sugar sesame_seeds anise diced_tomatoes_in_juice chicken_broth black_pepper cinnamon salt pork_lard whole_almonds chicken_bones raisins garlic_cloves
49686	indian	ketchup milk butter sour_cream ground_turmeric tomatoes pepper garam_masala salt onions ground_ginger chicken_bouillon garbanzo_beans garlic coconut_milk ground_paprika curry_powder potatoes ground_almonds white_sugar
41358	chinese	chinese_rice_wine broccoli_florets peanut_oil fresh_ginger marinade oyster_sauce chicken_stock ground_black_pepper sauce corn_starch soy_sauce flank_steak garlic_cloves
6340	southern_us	dried_thyme buttermilk peanut_oil vinegar all-purpose_flour marjoram garlic_powder salt chicken_leg_quarters black_pepper onion_powder cayenne_pepper
2177	italian	pinenuts large_garlic_cloves grated_parmesan_cheese crushed_red_pepper broccoli_florets orecchiette olive_oil white_wine_vinegar
38286	indian	carrots green_chilies cilantro_leaves onions oil
38715	southern_us	saltines cooking_spray salt large_egg_whites vegetable_broth rubbed_sage black_pepper butter chopped_onion white_bread large_eggs chopped_celery corn_bread
211	italian	olive_oil linguine fresh_lemon_juice fat_free_less_sodium_chicken_broth butter grated_lemon_zest fresh_parsley pinenuts cracked_black_pepper garlic_cloves dry_white_wine salt medium_shrimp
14105	mexican	olive_oil coarse_salt chopped_cilantro pepper_jack garlic_cloves ground_pepper scallions plum_tomatoes red_potato large_eggs fresh_lime_juice
35232	thai	thai_basil garlic boneless_skinless_chicken_breast_halves green_curry_paste water_chestnuts baby_corn fresh_ginger shallots coconut_milk pepper lemon_grass salt canola_oil
43131	mexican	white_rice chicken_broth oil salsa green_onions cumin
17832	chinese	minced_garlic water_chestnuts mint_sprigs scallions snow_peas sugar honey vegetable_oil seasoned_rice_wine_vinegar ground_turkey water sesame_oil cilantro_sprigs corn_starch soy_sauce bibb_lettuce worcestershire_sauce gingerroot cooked_white_rice
28881	french	rosemary butter thyme chopped_garlic wine fresh_thyme_leaves garlic_cloves bay_leaf herbs cornichons chicken_livers streaky_bacon raisin_bread brioche_bread lardons
13386	mexican	grape_tomatoes flour_tortillas grated_jack_cheese adobo_sauce pepper green_onions garlic_cloves mango peeled_deveined_shrimp jalapeno_chilies beer chopped_cilantro avocado lime salt chipotle_peppers
45390	mexican	pepper jalapeno_chilies red_pepper salsa lime_juice cooked_chicken purple_onion chopped_cilantro flour_tortillas lime_wedges salt ground_cumin shredded_cheddar_cheese guacamole garlic sour_cream
39811	mexican	black_pepper large_garlic_cloves onions vegetable_oil rotisserie_chicken lime_wedges grated_jack_cheese flour_tortillas salt
8703	southern_us	unsalted_butter all-purpose_flour kosher_salt baking_powder brown_sugar sweet_potatoes baking_soda buttermilk
14471	french	lemon_slices ice_cubes fresh_lemon_juice lillet sugar soda_water
40842	spanish	dry_sherry bird_chile pepper salt extra-virgin_olive_oil tiger_prawn lemon garlic_cloves
48845	moroccan	food_colouring ground_almonds dates walnut_halves powdered_sugar orange_flower_water
10297	mexican	cooking_spray old_bay_seasoning and_fat_free_half_half low-fat_sour_cream butter all-purpose_flour chopped_cilantro_fresh dry_white_wine diced_tomatoes medium_shrimp chipotle_chile condensed_chicken_broth fresh_oregano sliced_green_onions
34662	brazilian	kosher_salt dijon_mustard sweet_paprika boneless_skinless_chicken_breast_halves caraway_seeds ground_black_pepper lime_wedges chopped_cilantro lager_beer peeled_fresh_ginger garlic_cloves green_bell_pepper unsalted_butter vegetable_oil onions
36852	italian	melted_butter potatoes
13175	mexican	large_eggs avocado oil all-purpose_flour kosher_salt panko_breadcrumbs
25507	brazilian	eggs whole_milk extra-virgin_olive_oil garlic_cloves corn_kernels chicken_breasts all-purpose_flour cream_cheese,_soften celery_ribs low_sodium_chicken_broth vegetable_oil Italian_seasoned_breadcrumbs onions pepper green_onions salt carrots
45304	italian	bread chopped_fresh_thyme chicken_cutlets garlic_cloves olive_oil purple_onion balsamic_vinegar arugula
22843	brazilian	tomatoes roasted_red_peppers long-grain_rice pepper salt chicken_pieces white_wine bay_leaves garlic_cloves clove olive_oil beef_broth onions
45021	mexican	cooked_turkey cooking_spray shredded_cheddar_cheese pumpkin_purée tomato_sauce taco_seasoning_mix chipotle_peppers chicken_bouillon_granules refried_beans whole_wheat_tortillas
929	southern_us	sugar vanilla_extract butter lemon_juice pastry_shell all-purpose_flour eggs buttermilk chopped_pecans
7212	indian	tomato_purée ginger cumin_seed spinach paneer onions red_chili_powder garlic oil garam_masala green_chilies ground_turmeric
35436	greek	kosher_salt feta_cheese grated_lemon_zest ground_lamb unsalted_chicken_stock crushed_tomatoes cooking_spray oven-ready_lasagna_noodles fresh_rosemary minced_garlic ground_black_pepper chopped_onion extra_lean_ground_beef olive_oil part-skim_ricotta_cheese flat_leaf_parsley
36578	thai	unsweetened_coconut_milk vegetable_oil red_bell_pepper boneless_chicken_skinless_thigh yellow_curry_paste fresh_basil cilantro onions yukon_gold_potatoes carrots
37555	british	raspberries glace_cherries egg_yolks fresh_raspberries raspberry_jam milk silver_dragees cornflour biscuits caster_sugar frozen_raspberries sponge_cake sliced_almonds sweet_sherry vanilla_pods whipping_cream
3422	cajun_creole	low_sodium_chicken_broth smoked_sausage bay_leaf vegetable_oil rotisserie_chicken Tabasco_Pepper_Sauce all-purpose_flour onions green_bell_pepper garlic celery
44926	italian	grated_parmesan_cheese fontina pizza_shells sausage_casings oil
7933	brazilian	jalapeno_chilies chopped_cilantro olive_oil fresh_lemon_juice hearts_of_palm garlic_cloves white_onion xuxu large_shrimp
